Company Name,year,ROA,Cash,wc,Inventory,Inventory^2,PPE,Debt,,"Note: This data is only IE 302's final project, and it can't be shared via any platform, including web-based systems, due to confidentiality and registered trademark restrictions."
BOSSA TICARET VE SANAYI ISLE,2011,0.102133889,0.049412079,0.34914208,0.206328789,0.042571569,0.279750507,0.691080016,,
BOSSA TICARET VE SANAYI ISLE,2012,0.035852523,0.017357498,0.246999944,0.126791647,0.016076122,0.403898583,0.702008892,,
BOSSA TICARET VE SANAYI ISLE,2013,0.024728774,0.015180891,0.214454088,0.12876531,0.016580505,0.326026616,0.602231708,,
BOSSA TICARET VE SANAYI ISLE,2014,0.011395928,0.023690002,0.079541703,0.144146681,0.020778266,0.363054666,0.475062304,,
BOSSA TICARET VE SANAYI ISLE,2015,0.031765573,0.018788645,-0.004656367,0.106191686,0.011276674,0.306727256,0.448430297,,
BOSSA TICARET VE SANAYI ISLE,2016,-0.012049818,0.026144336,-0.065321894,0.092905866,0.0086315,0.233852437,0.414877902,,
BOSSA TICARET VE SANAYI ISLE,2017,0.014235087,0.024065312,-0.000818258,0.151210687,0.022864672,0.317049819,0.113750812,,
BOSSA TICARET VE SANAYI ISLE,2018,0.07411726,0.01084462,0.061233361,0.14347194,0.020584198,0.325206901,0.177510647,,
BOSSA TICARET VE SANAYI ISLE,2019,0.073109663,0.022818459,0.059375556,0.1459181,0.021292092,0.289415066,0.249415383,,
BOSSA TICARET VE SANAYI ISLE,2020,0.036806708,0.014572565,0.092281012,0.185818298,0.03452844,0.330698168,0.269287554,,
BOSSA TICARET VE SANAYI ISLE,2021,0.177467582,0.036442511,0.151698687,0.205287009,0.042142756,0.281791926,0.367879555,,
BOSSA TICARET VE SANAYI ISLE,2022,0.200669125,0.058089557,0.094226048,0.180052488,0.032418898,0.402208295,0.47931707,,
BOSSA TICARET VE SANAYI ISLE,2023,0.152261072,0.026031122,0.128116934,0.13974023,0.019527332,0.441312495,0.657001339,,
BOSSA TICARET VE SANAYI ISLE,2024,0.048552162,0.009315532,0.131412272,0.161760455,0.026166445,0.470361921,0.693808998,,
TUPRAS-TURKIYE PETROL RAFINE,2001,0.02221481,0.118587015,0.166485477,0.248293484,0.061649654,0.504139508,0.469581652,,
TUPRAS-TURKIYE PETROL RAFINE,2002,0.043983963,0.115679673,0.154529936,0.310769839,0.096577893,0.456689683,0.471830777,,
TUPRAS-TURKIYE PETROL RAFINE,2003,0.112651021,0.195086905,0.173818114,0.182927193,0.033462358,0.529426655,0.57083769,,
TUPRAS-TURKIYE PETROL RAFINE,2004,0.116773782,3.7896E-07,0.267324556,0.24493314,0.059992243,0.430697555,0.608440519,,
TUPRAS-TURKIYE PETROL RAFINE,2005,0.114774287,8.71562E-07,0.223834961,0.229987144,0.052894087,0.404108196,0.570337077,,
TUPRAS-TURKIYE PETROL RAFINE,2006,0.117597535,0.052939981,0.14112462,0.265134732,0.070296426,0.362094681,0.498794684,,
TUPRAS-TURKIYE PETROL RAFINE,2007,0.14292626,0.106010772,0.142715511,0.251872988,0.063440002,0.324843901,0.456416893,,
TUPRAS-TURKIYE PETROL RAFINE,2008,0.050044241,0.169822775,0.035452954,0.146354587,0.021419665,0.397438032,0.411757228,,
TUPRAS-TURKIYE PETROL RAFINE,2009,0.079357711,0.308023316,0.041718411,0.148923773,0.02217829,0.349468528,0.369698681,,
TUPRAS-TURKIYE PETROL RAFINE,2010,0.052976149,0.428110803,0.031722793,0.141514066,0.020026231,0.261582291,0.280294987,,
TUPRAS-TURKIYE PETROL RAFINE,2011,0.084140072,0.084257974,0.045974227,0.247949009,0.061478711,0.277064025,0.298527048,,
TUPRAS-TURKIYE PETROL RAFINE,2012,0.085355969,0.190902318,0.068328119,0.194655355,0.037890707,0.359324395,0.285704336,,
TUPRAS-TURKIYE PETROL RAFINE,2013,0.056634708,0.173283833,-0.029893393,0.163500484,0.026732408,0.393652049,0.24307772,,
TUPRAS-TURKIYE PETROL RAFINE,2014,0.066520415,0.177744686,-0.071565882,0.108082869,0.011681906,0.486190075,0.283260595,,
TUPRAS-TURKIYE PETROL RAFINE,2015,0.100123926,0.118866596,-0.006017209,0.08253441,0.006811929,0.450714241,0.328559517,,
TUPRAS-TURKIYE PETROL RAFINE,2016,0.057443035,0.193820428,0.032250375,0.117816926,0.013880828,0.376110202,0.261611439,,
TUPRAS-TURKIYE PETROL RAFINE,2017,0.099875484,0.23064418,0.070496462,0.140153,0.019642863,0.322391944,0.274550396,,
TUPRAS-TURKIYE PETROL RAFINE,2018,0.092736895,0.149437226,0.125204845,0.170643236,0.029119114,0.308203895,0.248423839,,
TUPRAS-TURKIYE PETROL RAFINE,2019,0.009472568,0.191888129,-0.00362647,0.17225919,0.029673228,0.369930457,0.236645133,,
TUPRAS-TURKIYE PETROL RAFINE,2020,-0.040764611,0.324109384,0.037970805,0.127357745,0.016219995,0.360886503,0.190825683,,
TUPRAS-TURKIYE PETROL RAFINE,2021,0.032370741,0.198958744,0.013918964,0.232271837,0.053950206,0.258161786,0.173867624,,
TUPRAS-TURKIYE PETROL RAFINE,2022,0.243022402,0.282044523,0.241664579,0.21392409,0.045763516,0.196124034,0.397802375,,
TUPRAS-TURKIYE PETROL RAFINE,2023,0.146069412,0.265331033,0.125079712,0.122046704,0.014895398,0.366777703,0.553283172,,
TUPRAS-TURKIYE PETROL RAFINE,2024,0.040330427,0.161924639,0.081084266,0.1343955,0.01806215,0.49999062,0.630324532,,
TUPRAS-TURKIYE PETROL RAFINE,2025,0,0.181151942,0.113489702,0.106268697,0.011293036,0.502170411,0.624737053,,
USAK SERAMIK,2005,0.053286174,0.001378234,0.015708545,0.1048288,0.010989077,0.511872738,0.39078742,,
USAK SERAMIK,2006,-0.009455057,0.007308503,-0.015958602,0.173896378,0.03023995,0.390813263,0.278975276,,
USAK SERAMIK,2007,0.017665374,0.002269189,-0.012177102,0.210256207,0.044207673,0.404205916,0.305707275,,
USAK SERAMIK,2008,-0.036933436,0.001844196,-0.03839394,0.209248212,0.043784814,0.403544818,0.261764487,,
USAK SERAMIK,2009,0.040497781,0.002204777,0.021438917,0.1619081,0.026214233,0.479488197,0.373788065,,
USAK SERAMIK,2010,0.00728209,0.001515832,0.026568963,0.178670181,0.031923033,0.378615337,0.332028245,,
USAK SERAMIK,2011,0.006192469,0.000693365,-0.004834429,0.157609085,0.024840624,0.464985057,0.312865511,,
USAK SERAMIK,2012,0.004117671,0.001448199,0.152568387,0.215529975,0.04645317,0.437335479,0.393270619,,
USAK SERAMIK,2013,-0.013924796,0.001452141,0.1113646,0.202763196,0.041112914,0.426006461,0.342472693,,
USAK SERAMIK,2014,0.007354084,0.004700251,0.070467603,0.193874489,0.037587317,0.416355426,0.337517762,,
USAK SERAMIK,2015,0.003246232,0.002338157,0.041388104,0.156509729,0.024495295,0.424603941,0.253711825,,
USAK SERAMIK,2016,0.010917031,0.002061013,-0.060567117,0.14414633,0.020778164,0.454203111,0.26110827,,
USAK SERAMIK,2017,0.010815058,0.026096056,0.029239262,0.157193611,0.024709831,0.441747811,0.240994147,,
USAK SERAMIK,2018,0.00689501,0.039178419,-0.049386157,0.188905191,0.035685171,0.450652131,0.27241261,,
USAK SERAMIK,2019,0.013496242,0.002116586,0.110119459,0.235161417,0.055300892,0.368544318,0.308509789,,
USAK SERAMIK,2020,0.021763174,0.01881093,0.182919342,0.210327079,0.04423748,0.322298429,0.422772072,,
USAK SERAMIK,2021,0.037146846,0.006890232,0.081670786,0.144008249,0.020738376,0.405535632,0.424386279,,
USAK SERAMIK,2022,0.075122027,0.007437058,0.049603847,0.19501085,0.038029232,0.351745869,0.354981269,,
USAK SERAMIK,2023,0.036303712,0.016484064,0.053491613,0.177469094,0.031495279,0.481642956,0.513425696,,
USAK SERAMIK,2024,-0.008015729,0.004245282,-0.013969893,0.151286385,0.02288757,0.512291928,0.468882966,,
AKIN TEKSTIL AS,2005,0,0.018244239,0.233318106,0.146693291,0.021518921,0.547369561,0.591303611,,
AKIN TEKSTIL AS,2006,0,0.009850412,0.199656473,0.175862035,0.030927455,0.566477908,0.619838433,,
AKIN TEKSTIL AS,2008,-0.095583536,0.022508381,0.108191593,0.19131283,0.036600599,0.538435233,0.567956811,,
AKIN TEKSTIL AS,2009,-0.008664255,0.012520637,0.099339626,0.187670922,0.035220375,0.558879129,0.629667671,,
AKIN TEKSTIL AS,2010,-0.050893296,0.002704455,0.08603882,0.129834471,0.01685699,0.499605686,0.786529751,,
AKIN TEKSTIL AS,2011,0.001657394,0.006915195,0.136912017,0.12653319,0.016010648,0.46977066,0.770145183,,
AKIN TEKSTIL AS,2012,0.023648967,0.065909019,0.111242101,0.132387846,0.017526542,0.439686881,0.775177623,,
AKIN TEKSTIL AS,2013,-0.073674009,0.050343354,0.072460467,0.109276762,0.011941411,0.449134782,0.772057057,,
AKIN TEKSTIL AS,2014,0.277808382,0.055156704,0.093081218,0.089314375,0.007977058,0.306475099,0.833058885,,
AKIN TEKSTIL AS,2015,0.182744275,0.05135542,0.098424692,0.091984784,0.0084612,0.233339824,0.847717062,,
AKIN TEKSTIL AS,2016,0.012066619,0.033345847,0.098173263,0.097503488,0.00950693,0.296578174,0.853999667,,
AKIN TEKSTIL AS,2017,0.012462183,0.004691,0.046849886,0.118574629,0.014059943,0.352512859,0.75610334,,
AKIN TEKSTIL AS,2018,0.022985462,0.012787794,0.066515398,0.158326371,0.02506724,0.340102357,0.689531906,,
AKIN TEKSTIL AS,2019,0.016529276,0.029843653,0.047398582,0.1277806,0.016327882,0.333661105,0.645182569,,
AKIN TEKSTIL AS,2020,0.050729803,0.043983757,0.080818738,0.124817935,0.015579517,0.333775521,0.680281422,,
AKIN TEKSTIL AS,2021,0.110116378,0.020465083,0.017158253,0.128847663,0.01660172,0.359521956,0.664648162,,
AKIN TEKSTIL AS,2022,0.085687953,0.004961099,-0.035457099,0.172188018,0.029648713,0.377437271,0.572446257,,
AKIN TEKSTIL AS,2023,-0.004582361,0.010181332,-0.004568461,0.112882953,0.012742561,0.438372024,0.630778809,,
AKIN TEKSTIL AS,2024,-0.022914262,0.009715625,-0.011284304,0.087568339,0.007668214,0.469474717,0.656929054,,
KENT GIDA,2002,0.009747113,0.067055377,0.029438102,0.148725242,0.022119197,0.580693837,0.504819429,,
KENT GIDA,2003,0.119109979,0.048176777,0.103425656,0.168453889,0.028376713,0.605705457,0.688810757,,
KENT GIDA,2004,0.02215574,0.048314685,0.156584087,0.128262087,0.016451163,0.558725354,0.671017413,,
KENT GIDA,2005,0.04844866,0.073066022,0.229730547,0.130312535,0.016981357,0.508616454,0.695650202,,
KENT GIDA,2006,0.034100059,0.006396157,0.190431209,0.17604944,0.030993405,0.497516478,0.654499444,,
KENT GIDA,2007,0.047326969,0.00384134,0.197273006,0.212388618,0.045108925,0.424845618,0.600307426,,
KENT GIDA,2008,0.046340993,0.020174255,0.096221406,0.141064279,0.019899131,0.377119052,0.482140823,,
KENT GIDA,2009,0.007451296,0.005303539,0.14096676,0.110806996,0.01227819,0.386118268,0.602435474,,
KENT GIDA,2010,-0.046849842,0.001298499,0.039091743,0.100548832,0.010110068,0.372021676,0.570872072,,
KENT GIDA,2011,0.009932382,0.000525382,0.066219759,0.096281259,0.009270081,0.312417805,0.558140347,,
KENT GIDA,2012,0.027870558,0.009415947,0.129783072,0.095766937,0.009171306,0.308403545,0.628130901,,
KENT GIDA,2013,-0.029180861,0.002052551,0.133946615,0.112376209,0.012628412,0.315884171,0.628721179,,
KENT GIDA,2014,0.039583607,0.160636686,0.22528796,0.078603178,0.00617846,0.282129643,0.633126638,,
KENT GIDA,2015,0.08225596,0.212060541,0.204829985,0.072642607,0.005276948,0.351932899,0.680306125,,
KENT GIDA,2016,-0.015594252,0.024195916,0.028573758,0.101888126,0.01038119,0.431081595,0.581385109,,
KENT GIDA,2017,0.066517007,0.012517192,0.116817208,0.139778618,0.019538062,0.418244816,0.650857623,,
KENT GIDA,2018,0.071543822,0.027283694,0.121134938,0.156414472,0.024465487,0.367095399,0.563879647,,
KENT GIDA,2019,0.028350708,0.034722118,0.074390584,0.150313112,0.022594032,0.361982079,0.530239491,,
KENT GIDA,2020,0.124066586,0.055421155,0.147130437,0.142108154,0.020194727,0.43093598,0.632554158,,
KENT GIDA,2021,0.128349194,0.018502791,0.209229701,0.190441121,0.036267821,0.361447456,0.588711348,,
KENT GIDA,2022,0.073819512,0.044789995,0.143170936,0.264658696,0.070044225,0.16449826,0.28812451,,
KENT GIDA,2023,0.066363909,0.069664802,0.142847567,0.201935561,0.040777971,0.445873444,0.555888635,,
KENT GIDA,2024,-0.071045855,0.073212059,0.095503153,0.154550798,0.023885949,0.458528156,0.520052773,,
SASA DUPONT SABANCI POLYESTR,2003,-0.026765462,0.002228723,0.005898215,0.124079768,0.015395789,0.71637529,0.659635379,,
SASA DUPONT SABANCI POLYESTR,2004,-0.279124595,0.003618193,0.066489789,0.149543258,0.022363186,0.592274224,0.593200767,,
SASA DUPONT SABANCI POLYESTR,2005,-0.085704597,0.043950446,0.070407007,0.141345051,0.019978423,0.586165646,0.529533828,,
SASA DUPONT SABANCI POLYESTR,2006,-0.040429437,0.060375805,0.201958665,0.230034395,0.052915823,0.457229477,0.661956279,,
SASA DUPONT SABANCI POLYESTR,2007,-0.098062638,0.057569377,0.178298953,0.26181072,0.068544853,0.449013903,0.642363863,,
SASA DUPONT SABANCI POLYESTR,2008,-0.121485876,0.043844473,0.04844051,0.263541297,0.069454015,0.494502967,0.567919754,,
SASA DUPONT SABANCI POLYESTR,2009,-0.08996097,0.030241218,0.234853158,0.235306162,0.05536899,0.485052147,0.516608868,,
SASA DUPONT SABANCI POLYESTR,2010,0.062675834,0.126713159,0.090279403,0.230816936,0.053276458,0.356825733,0.477185266,,
SASA DUPONT SABANCI POLYESTR,2011,0.067899423,0.065200215,0.123753995,0.302754675,0.091660393,0.29717083,0.442584596,,
SASA DUPONT SABANCI POLYESTR,2012,-0.045064073,0.005536289,0.017438212,0.312742533,0.097807892,0.252524972,0.356419974,,
SASA DUPONT SABANCI POLYESTR,2013,0.009571513,0.00092019,0.089936338,0.286886214,0.0823037,0.230993852,0.383282288,,
SASA DUPONT SABANCI POLYESTR,2014,0.10725061,0.021014388,0.194818074,0.275093758,0.075676576,0.211628382,0.481314534,,
SASA DUPONT SABANCI POLYESTR,2015,0.101107695,0.049253746,0.280275773,0.289698825,0.083925409,0.202418374,0.559017727,,
SASA DUPONT SABANCI POLYESTR,2016,0.132774391,0.00724578,0.45880543,0.171633628,0.029458102,0.170468142,0.51164663,,
SASA DUPONT SABANCI POLYESTR,2017,0.085604049,0.035716223,0.224017292,0.112033877,0.01255159,0.465188951,0.478480401,,
SASA DUPONT SABANCI POLYESTR,2018,0.143914067,0.006810676,0.071090281,0.135058888,0.018240903,0.522602279,0.41801389,,
SASA DUPONT SABANCI POLYESTR,2019,0.13723951,0.01307011,-0.228140535,0.096919971,0.009393481,0.597055447,0.333381565,,
SASA DUPONT SABANCI POLYESTR,2020,0.028932563,0.039702248,-0.1543657,0.124023245,0.015381765,0.543496017,0.267497483,,
SASA DUPONT SABANCI POLYESTR,2021,0.031424253,0.097791298,-0.007557077,0.175868313,0.030929663,0.392050964,0.187555034,,
SASA DUPONT SABANCI POLYESTR,2022,0.201851716,0.01530839,-0.22839009,0.166921006,0.027862622,0.419231047,0.313009561,,
SASA DUPONT SABANCI POLYESTR,2023,0.119846471,0.034660013,-0.04235616,0.074974637,0.005621196,0.549566796,0.433772802,,
SASA DUPONT SABANCI POLYESTR,2024,0.078684147,0.009456348,-0.099702403,0.056769419,0.003222767,0.635145302,0.520327636,,
AKCANSA CIMENTO SANAYI TICAR,2000,0.019932032,0.028283616,0.17974712,0.09464768,0.008958183,0.48062564,0.729564675,,
AKCANSA CIMENTO SANAYI TICAR,2001,0.036684316,0.021250527,0.222843459,0.179890996,0.032360771,0.48050715,0.747378709,,
AKCANSA CIMENTO SANAYI TICAR,2002,0.038717034,0.028324013,0.12723615,0.077716844,0.006039908,0.632658087,0.811301319,,
AKCANSA CIMENTO SANAYI TICAR,2003,0.060366044,0.044693256,0.149291459,0.062559398,0.003913678,0.589465233,0.849650937,,
AKCANSA CIMENTO SANAYI TICAR,2004,0.086549867,0.06678055,0.206500943,0.055924235,0.00312752,0.520633012,0.857859349,,
AKCANSA CIMENTO SANAYI TICAR,2005,0.132630192,0.002953566,0.247270375,0.050747851,0.002575344,0.444696836,0.875570655,,
AKCANSA CIMENTO SANAYI TICAR,2006,0.157755284,0.159869587,0.23286423,0.050678667,0.002568327,0.472863024,0.863549316,,
AKCANSA CIMENTO SANAYI TICAR,2007,0.158841488,0.019025277,0.068519723,0.055760118,0.003109191,0.552816218,0.730021279,,
AKCANSA CIMENTO SANAYI TICAR,2008,0.091966047,0.02585404,0.055507732,0.078593176,0.006176887,0.570647246,0.674356229,,
AKCANSA CIMENTO SANAYI TICAR,2009,0.064570779,0.034513274,0.062129403,0.054634827,0.002984964,0.517636273,0.705233119,,
AKCANSA CIMENTO SANAYI TICAR,2010,0.048108186,0.032609004,0.109194054,0.062105508,0.003857094,0.487421325,0.682847232,,
AKCANSA CIMENTO SANAYI TICAR,2011,0.078443274,0.012198098,0.056863708,0.073410727,0.005389135,0.483483486,0.683739572,,
AKCANSA CIMENTO SANAYI TICAR,2012,0.08644367,0.009831704,0.030702831,0.086810234,0.007536017,0.462069224,0.664851369,,
AKCANSA CIMENTO SANAYI TICAR,2013,0.106881313,0.01071812,0.066114142,0.079252351,0.006280935,0.450198955,0.677019235,,
AKCANSA CIMENTO SANAYI TICAR,2014,0.155238356,0.008285819,0.110125635,0.086636044,0.007505804,0.44229724,0.721316795,,
AKCANSA CIMENTO SANAYI TICAR,2015,0.164872029,0.01281758,0.142260774,0.079294813,0.006287667,0.436385976,0.704132944,,
AKCANSA CIMENTO SANAYI TICAR,2016,0.155357578,0.012692648,0.062999371,0.086676761,0.007512861,0.434105381,0.665938944,,
AKCANSA CIMENTO SANAYI TICAR,2017,0.077598534,0.027526934,-0.001080265,0.078777954,0.006205966,0.433399819,0.578736726,,
AKCANSA CIMENTO SANAYI TICAR,2018,0.082339633,0.12747862,0.060734256,0.113370488,0.012852868,0.389975224,0.512636963,,
AKCANSA CIMENTO SANAYI TICAR,2019,0.037427615,0.075652346,0.056599192,0.090173584,0.008131275,0.451674988,0.518012226,,
AKCANSA CIMENTO SANAYI TICAR,2020,0.047306666,0.130917702,0.081857232,0.074049204,0.005483285,0.388068619,0.496350113,,
AKCANSA CIMENTO SANAYI TICAR,2021,0.08666912,0.075634627,-0.000299155,0.220560819,0.048647075,0.287208798,0.440337783,,
AKCANSA CIMENTO SANAYI TICAR,2022,0.188621409,0.168197067,0.051563554,0.119355212,0.014245667,0.176188624,0.454889085,,
AKCANSA CIMENTO SANAYI TICAR,2023,0.120910624,0.138675737,0.123073516,0.07957888,0.006332798,0.356915313,0.703554787,,
AKCANSA CIMENTO SANAYI TICAR,2024,0.058895847,0.15879261,0.143899963,0.072802674,0.005300229,0.358901266,0.723817666,,
GOLTAS GOLLER BOLG,2005,0.118545873,0.096007536,0.128205573,0.040872407,0.001670554,0.668989849,0.811377237,,
GOLTAS GOLLER BOLG,2006,0.120692334,0.165645454,0.207361204,0.038585727,0.001488858,0.631583854,0.845654268,,
GOLTAS GOLLER BOLG,2007,-0.013670693,0.139169955,0.19892099,0.067926823,0.004614053,0.626794316,0.837534192,,
GOLTAS GOLLER BOLG,2008,0.035578693,0.173286471,0.266498125,0.100111872,0.010022387,0.567153793,0.833695962,,
GOLTAS GOLLER BOLG,2009,0.013773015,0.160301951,0.200657687,0.072454544,0.005249661,0.581276269,0.818645749,,
GOLTAS GOLLER BOLG,2010,0.010825055,0.102554015,0.183686059,0.070944853,0.005033172,0.66042383,0.671081272,,
GOLTAS GOLLER BOLG,2011,0.009561767,0.125805029,0.178503304,0.083483798,0.006969544,0.639399975,0.631555161,,
GOLTAS GOLLER BOLG,2012,0.038238994,0.14329898,0.156509698,0.062311717,0.00388275,0.598285503,0.64682205,,
GOLTAS GOLLER BOLG,2013,0.055411957,0.053144678,0.201563893,0.102377589,0.010481171,0.585417778,0.613095262,,
GOLTAS GOLLER BOLG,2014,0.081826492,0.067705567,0.259656118,0.14462543,0.020916515,0.537641579,0.57451443,,
GOLTAS GOLLER BOLG,2015,0.015682265,0.011591174,0.122958595,0.088901805,0.007903531,0.571367481,0.461132375,,
GOLTAS GOLLER BOLG,2016,0.012400556,0.005176191,0.052361822,0.123164266,0.015169436,0.522508738,0.426985642,,
GOLTAS GOLLER BOLG,2017,0.011431675,0.004706326,0.098912823,0.132429911,0.017537681,0.487557523,0.397051064,,
GOLTAS GOLLER BOLG,2018,0.003061288,0.006769141,0.036085294,0.126646402,0.016039311,0.455941202,0.359748139,,
GOLTAS GOLLER BOLG,2019,0.028425031,0.009044851,0.027696332,0.076878358,0.005910282,0.465219859,0.383806988,,
GOLTAS GOLLER BOLG,2020,0.011662813,0.004561477,0.025087641,0.071635245,0.005131608,0.400349303,0.329196457,,
GOLTAS GOLLER BOLG,2021,-0.00914638,0.006552874,-0.005687116,0.116186918,0.0134994,0.292736928,0.28958426,,
GOLTAS GOLLER BOLG,2022,0.199920233,0.011600141,0.006335866,0.153904928,0.023686727,0.186556735,0.432324254,,
GOLTAS GOLLER BOLG,2023,0.2293513,0.009828321,0.02864896,0.074247903,0.005512751,0.45155775,0.751264222,,
GOLTAS GOLLER BOLG,2024,0.0574551,0.013395815,0.02297001,0.098397073,0.009681984,0.482657876,0.766618624,,
BANVIT,2002,0.091053259,0.056497902,0.097045526,0.186907346,0.034934356,0.543591577,0.46309442,,
BANVIT,2003,0.197273398,0.103695521,0.253668936,0.220585275,0.048657863,0.429432018,0.589424998,,
BANVIT,2004,-0.099521876,0.042834687,0.154336957,0.196527596,0.038623096,0.46301633,0.479259453,,
BANVIT,2005,-0.027680294,0.144630054,0.132661603,0.170137102,0.028946633,0.437352799,0.451426908,,
BANVIT,2006,0.053240741,0.079974029,0.035550286,0.144261894,0.020811494,0.455877371,0.466952725,,
BANVIT,2007,0.180032371,0.035874425,0.34202016,0.216291406,0.046781972,0.324113396,0.494735661,,
BANVIT,2008,-0.104103031,0.048074287,0.163947466,0.159023046,0.025288329,0.312798598,0.210107789,,
BANVIT,2009,0.09200464,0.00914341,0.138676815,0.181247451,0.032850639,0.309825732,0.274057185,,
BANVIT,2010,0.100555568,0.011668126,0.277085007,0.170636273,0.029116738,0.302915575,0.37014392,,
BANVIT,2011,-0.08470933,0.025509255,0.122560342,0.188349176,0.035475412,0.311676584,0.218748479,,
BANVIT,2012,0.010886605,0.026738201,0.030729593,0.196003759,0.038417473,0.289670516,0.188481707,,
BANVIT,2013,-0.057438116,0.013792078,-0.078957162,0.202112947,0.040849643,0.306880661,0.120021734,,
BANVIT,2014,-0.020871011,0.026477681,-0.107628226,0.210484259,0.044303623,0.299857178,0.092633951,,
BANVIT,2015,-0.094860543,0.016652819,-0.276617816,0.116014896,0.013459456,0.503659756,0.208293481,,
BANVIT,2016,0.056192369,0.00756524,0.008287283,0.145604094,0.021200552,0.517137255,0.308114965,,
BANVIT,2017,0.189669252,0,0.058946473,0.195012279,0.038029789,0.429156745,0.4580597,,
BANVIT,2018,0.052469733,0.110373106,0.192207792,0.164820179,0.027165691,0.33249407,0.473461898,,
BANVIT,2019,0.053991565,0.143880336,0.255025682,0.151831287,0.02305274,0.397464075,0.534269465,,
BANVIT,2020,-0.074845932,0.198646277,0.290326811,0.172839067,0.029873343,0.249652932,0.376087806,,
BANVIT,2021,0.024319844,0.196638759,0.217274499,0.266576681,0.071063127,0.192907882,0.317981364,,
BANVIT,2022,-0.063051048,0.076469565,-0.024683229,0.156715732,0.024559821,0.371871794,0.305290704,,
BANVIT,2023,0.091601761,0.115140945,0.074104629,0.122578541,0.015025499,0.400341773,0.402654964,,
BANVIT,2024,0.191343591,0.28171065,0.259505604,0.095403554,0.009101838,0.325260324,0.53186593,,
OTOKAR OTOMOTIV VE SAVUNMA,2000,0.137418531,0.011770503,-0.076044865,0.166795094,0.027820603,0.147337234,0.378740712,,
OTOKAR OTOMOTIV VE SAVUNMA,2001,0.096426638,0.052377401,-0.1737034,0.073623974,0.00542049,0.107572449,0.30252453,,
OTOKAR OTOMOTIV VE SAVUNMA,2002,-0.013431918,0.004923342,-0.061604925,0.13494225,0.018209411,0.253796598,0.440815403,,
OTOKAR OTOMOTIV VE SAVUNMA,2003,0.048275189,0.050938271,0.10727913,0.111676791,0.012471706,0.233928772,0.462268279,,
OTOKAR OTOMOTIV VE SAVUNMA,2004,0.096421031,0.022842202,0.240348808,0.176352425,0.031100178,0.204834102,0.509006847,,
OTOKAR OTOMOTIV VE SAVUNMA,2005,0.044903425,0.042618654,0.244667268,0.199629445,0.039851915,0.198664657,0.497244835,,
OTOKAR OTOMOTIV VE SAVUNMA,2006,0.161108107,0.002478107,0.252300127,0.357536053,0.127832029,0.156027403,0.52492696,,
OTOKAR OTOMOTIV VE SAVUNMA,2007,0.128585704,0.012327089,0.231528189,0.342841596,0.11754036,0.141590407,0.48770029,,
OTOKAR OTOMOTIV VE SAVUNMA,2008,0.068631659,0.129784821,-0.02384928,0.230470842,0.053116809,0.190426026,0.291218377,,
OTOKAR OTOMOTIV VE SAVUNMA,2009,0.056340372,0.053047472,0.123233332,0.276803275,0.076620053,0.170705003,0.288063029,,
OTOKAR OTOMOTIV VE SAVUNMA,2010,0.032688366,0.175516291,0.107474526,0.158210871,0.02503068,0.155965886,0.272955247,,
OTOKAR OTOMOTIV VE SAVUNMA,2011,0.064175109,0.005230236,0.031386094,0.197218497,0.038895136,0.132570678,0.249633181,,
OTOKAR OTOMOTIV VE SAVUNMA,2012,0.073629419,0.046177796,0.141420344,0.243519291,0.059301645,0.120598597,0.233012507,,
OTOKAR OTOMOTIV VE SAVUNMA,2013,0.070214143,0.006459916,0.080639157,0.216540265,0.046889687,0.087869842,0.198704963,,
OTOKAR OTOMOTIV VE SAVUNMA,2014,0.058897562,0.036038953,0.030059439,0.213800795,0.04571078,0.090858175,0.197747242,,
OTOKAR OTOMOTIV VE SAVUNMA,2015,0.049534535,0.036594225,0.146289053,0.266641413,0.071097643,0.064643609,0.152790983,,
OTOKAR OTOMOTIV VE SAVUNMA,2016,0.03907821,0.021632401,0.214986202,0.276791379,0.076613467,0.058904828,0.136166764,,
OTOKAR OTOMOTIV VE SAVUNMA,2017,0.049474345,0.113932863,0.278282055,0.205542731,0.042247814,0.050263562,0.141100634,,
OTOKAR OTOMOTIV VE SAVUNMA,2018,0.071365231,0.075135078,0.405750786,0.299647899,0.089788863,0.046728124,0.169183227,,
OTOKAR OTOMOTIV VE SAVUNMA,2019,0.131302897,0.083176079,0.33793601,0.286880578,0.082300466,0.056896603,0.238130467,,
OTOKAR OTOMOTIV VE SAVUNMA,2020,0.142649524,0.119381889,0.242682633,0.308151378,0.094957272,0.056873338,0.232418626,,
OTOKAR OTOMOTIV VE SAVUNMA,2021,0.173890889,0.107664112,0.18500479,0.238147894,0.056714419,0.071900514,0.24985867,,
OTOKAR OTOMOTIV VE SAVUNMA,2022,0.087555481,0.118104346,0.043385933,0.273441949,0.074770499,0.053934976,0.148595554,,
OTOKAR OTOMOTIV VE SAVUNMA,2023,0.06058124,0.210430752,0.098026063,0.228732396,0.052318509,0.09538685,0.255601833,,
OTOKAR OTOMOTIV VE SAVUNMA,2024,-0.069972084,0.033164123,0.158360287,0.308016654,0.094874259,0.11864005,0.184558236,,
FORD OTOMOTIV SANAYI AS,2000,0.103915767,1.58086E-05,0.267878856,0.105798769,0.011193379,0.411698309,0.371759816,,
